Year,Max Temp,Min Temp,Avg Temp,Avg Bare Soil Temp,Avg Turf Soil Temp,Avg Wind Speed,Max Wind Speed,Total Solar Rad,Total Penman PET,Avg Penman PET,Total Rainfall,Avg Dew Point,Avg Wind Chill,Period
2011,72.253,53.780,63.0170,65.559,64.946,8.895,21.488,378.519,1.083,0.155,1.680,59.110,63.831,WEEK #24
2011,69.255,53.932,61.5930,63.540,64.477,8.548,23.791,373.842,0.899,0.128,1.360,57.989,61.798,WEEK #25
2011,82.986,59.315,71.1510,76.400,71.904,8.048,20.001,629.462,1.907,0.272,0.030,63.184,72.182,WEEK #26
2011,79.067,56.066,67.5670,77.637,72.445,6.139,19.591,580.529,1.647,0.235,0.290,59.098,68.692,WEEK #27
2011,79.623,62.502,71.0630,76.004,72.769,6.978,25.685,476.265,1.308,0.187,2.410,64.995,70.794,WEEK #28
2011,80.844,59.478,70.1610,77.107,74.129,6.731,26.197,590.586,1.619,0.231,2.410,64.213,70.651,WEEK #29
2011,79.993,60.540,70.2670,74.427,73.387,6.970,30.243,534.547,1.469,0.210,2.070,63.893,70.512,WEEK #30
2011,77.946,57.797,67.8710,73.634,73.127,7.104,21.538,532.660,1.483,0.212,2.200,61.382,68.511,WEEK #31
2011,78.947,56.951,67.9490,71.846,69.887,6.533,21.026,494.598,1.385,0.198,1.810,59.211,66.503,WEEK #32
2011,79.211,54.351,66.7810,73.564,70.099,7.666,21.589,526.645,1.757,0.251,0.130,55.473,67.396,WEEK #33
2011,82.179,55.565,68.8720,77.429,70.639,7.468,21.231,543.429,1.900,0.271,0.000,55.790,69.161,WEEK #34
2011,71.191,52.918,62.0540,68.092,66.512,8.585,24.764,386.865,1.106,0.158,0.680,55.101,61.756,WEEK #35
2011,80.793,49.933,65.3630,72.356,66.841,5.634,17.336,468.132,1.424,0.203,0.000,54.543,65.824,WEEK #36
2011,62.831,37.633,50.2320,58.742,57.091,9.236,24.611,345.972,1.180,0.169,0.110,38.859,48.669,WEEK #37
2011,65.318,40.513,52.9160,55.455,54.815,9.630,22.818,334.440,1.087,0.155,1.610,42.719,51.086,WEEK #38
2011,74.300,43.415,58.8570,60.751,56.688,8.362,20.513,373.584,1.536,0.219,0.000,41.909,58.037,WEEK #39
2011,68.769,51.267,60.0180,60.122,57.821,13.138,29.270,208.569,1.237,0.177,0.470,46.644,59.735,WEEK #40
2011,56.236,37.299,46.7680,49.108,50.491,10.211,24.202,262.108,0.709,0.101,0.130,39.223,42.466,WEEK #41
2011,53.237,28.003,40.6210,43.624,43.542,6.861,20.822,259.158,0.644,0.092,0.190,31.595,36.945,WEEK #42
2011,49.149,28.632,38.8900,40.027,41.613,7.876,22.154,168.967,0.414,0.059,0.270,32.134,32.624,WEEK #43
2011,49.261,30.432,39.8470,38.650,39.367,13.224,28.195,190.643,0.847,0.121,,25.290,30.273,WEEK #44
2011,46.030,23.616,34.8230,34.705,35.727,9.359,25.942,164.744,0.545,0.078,,23.440,26.055,WEEK #45
2011,24.469,7.170,15.8200,30.014,32.497,10.695,27.734,135.997,0.206,0.029,,11.543,4.884,WEEK #46
2011,43.641,21.742,32.6920,31.351,33.373,10.451,22.973,123.053,0.461,0.066,,24.248,24.710,WEEK #47
2011,28.641,10.375,19.5080,28.266,30.298,9.777,24.866,98.203,0.241,0.034,,14.309,9.252,WEEK #48
2011,28.891,8.461,18.6760,23.480,26.368,11.287,24.406,132.375,0.314,0.045,,11.067,6.171,WEEK #49
2011,32.143,17.068,24.6060,26.669,28.050,9.947,23.842,93.839,0.208,0.030,,19.538,14.108,WEEK #50
2011,37.921,19.790,28.8560,28.006,29.045,13.505,29.322,110.321,0.463,0.066,,20.734,19.611,WEEK #51
2011,28.744,15.065,21.9050,27.971,28.836,11.462,25.635,94.398,0.127,0.018,,18.356,10.825,WEEK #52
2012,44.163,22.685,33.4240,28.895,29.403,11.250,26.966,136.371,0.467,0.067,,24.763,24.025,WEEK #01
2012,27.207,6.597,16.9020,24.880,26.228,11.423,24.712,119.180,0.271,0.039,,10.934,4.021,WEEK #02
2012,11.211,-4.856,3.1780,17.489,19.002,10.061,21.743,144.092,0.140,0.020,,-3.058,-11.467,WEEK #03
2012,33.103,11.265,22.1840,25.971,26.713,11.211,27.017,136.550,0.323,0.046,,18.338,13.309,WEEK #04
2012,36.245,20.964,28.6050,30.492,30.507,7.636,17.594,139.856,0.163,0.023,,25.894,20.516,WEEK #05
2012,24.789,-2.185,11.3020,16.727,19.946,8.279,19.901,242.210,0.380,0.054,,-0.047,-0.768,WEEK #06
2012,39.137,16.282,27.7100,27.471,27.475,7.106,17.799,195.823,0.421,0.060,,19.266,19.647,WEEK #07
2012,25.566,5.046,15.3060,26.626,26.369,11.932,26.915,231.093,0.311,0.044,,11.655,4.853,WEEK #08
2012,26.850,9.359,18.1040,27.565,27.622,10.131,22.563,288.415,0.284,0.041,,16.410,8.292,WEEK #09
2012,48.017,24.442,36.2300,32.379,31.469,11.763,27.581,333.498,0.824,0.118,,27.481,27.253,WEEK #10
2012,67.252,35.822,51.5370,43.533,40.227,11.286,29.168,358.572,1.492,0.213,,37.734,49.051,WEEK #11
2012,56.005,32.750,44.3780,46.015,42.185,10.367,24.661,315.135,0.970,0.139,,34.967,40.067,WEEK #12
2012,55.662,36.113,45.8880,45.720,42.446,11.312,28.451,283.606,0.908,0.130,0.000,37.841,40.949,WEEK #13
2012,57.436,31.016,44.2260,49.396,44.954,13.557,32.701,481.104,1.678,0.240,0.000,25.504,39.196,WEEK #14
2012,49.934,28.122,39.0280,44.890,43.165,10.449,24.815,336.458,0.871,0.124,0.850,29.890,33.561,WEEK #15
2012,57.632,33.704,45.6680,47.115,45.822,8.587,24.302,369.936,1.108,0.158,0.200,35.928,41.905,WEEK #16
2012,59.029,36.075,47.5520,52.169,49.272,13.206,27.734,412.512,1.427,0.204,0.580,36.082,43.613,WEEK #17
2012,65.369,45.257,55.3130,56.855,54.983,10.298,27.683,403.764,1.242,0.177,0.290,45.227,53.313,WEEK #18
2012,71.837,41.563,56.7000,60.786,56.868,12.498,30.397,593.193,2.495,0.356,0.090,34.941,55.752,WEEK #19
2012,74.110,46.688,60.3990,66.648,61.872,9.845,25.225,501.430,2.041,0.292,0.890,42.992,60.222,WEEK #20
2012,62.129,44.500,53.3150,58.508,58.155,10.940,28.093,371.303,1.161,0.166,0.720,45.708,52.332,WEEK #21
2012,69.239,44.003,56.6210,62.483,60.352,7.241,19.797,541.022,1.570,0.224,0.250,45.388,56.619,WEEK #22
2012,77.324,57.174,67.2490,71.177,69.136,11.203,29.168,480.929,1.802,0.257,1.430,55.484,66.667,WEEK #23
2012,74.909,51.758,63.3340,66.942,67.211,9.682,25.072,580.847,1.841,0.263,0.740,53.965,64.106,WEEK #24
2012,74.619,53.582,64.1000,70.191,68.842,8.486,21.333,544.913,1.721,0.246,0.200,53.594,64.444,WEEK #25
2012,84.221,58.895,71.5580,78.949,75.301,7.419,20.206,611.926,2.015,0.288,0.310,60.202,72.506,WEEK #26
2012,82.277,56.454,69.3650,79.117,76.019,5.309,15.340,593.550,1.658,0.237,0.960,61.712,71.053,WEEK #27
2012,85.655,64.079,74.8670,84.226,79.356,7.057,18.056,589.228,1.826,0.261,0.100,66.542,75.297,WEEK #28
2012,85.079,63.518,74.2990,84.449,80.288,6.066,17.748,544.241,1.711,0.244,0.020,65.000,74.505,WEEK #29
2012,82.703,55.860,69.2820,79.649,76.763,6.586,18.876,560.189,1.704,0.243,0.150,60.736,70.352,WEEK #30
2012,80.492,54.047,67.2700,74.253,73.406,6.393,22.767,463.804,1.424,0.203,1.110,59.076,67.623,WEEK #31
2012,75.401,54.063,64.7320,72.180,71.549,5.823,17.851,476.919,1.283,0.183,0.810,56.981,64.680,WEEK #32
2012,73.439,45.500,59.4700,70.953,68.024,6.040,17.850,509.236,1.385,0.198,0.040,49.401,60.074,WEEK #33
2012,81.991,51.448,66.7190,73.288,70.156,6.064,22.561,495.088,1.638,0.234,1.210,54.157,66.970,WEEK #34
2012,82.379,54.176,68.2780,74.108,70.765,7.065,21.129,406.638,1.572,0.225,0.190,56.151,68.762,WEEK #35
2012,73.619,43.273,58.4460,64.070,62.679,6.256,18.927,405.709,1.333,0.190,0.000,45.603,57.757,WEEK #36
2012,68.931,38.200,53.5660,62.039,60.682,6.811,20.669,378.901,1.450,0.207,0.030,35.324,53.317,WEEK #37
2012,65.935,33.337,49.6360,57.131,56.219,7.658,21.948,388.795,1.444,0.206,0.000,30.748,48.493,WEEK #38
2012,74.318,38.765,56.5420,60.398,58.620,5.691,16.519,357.909,1.360,0.194,0.000,36.700,55.397,WEEK #39
2012,50.810,31.087,40.9490,45.604,47.303,10.249,24.560,237.035,0.783,0.112,1.280,31.026,34.857,WEEK #40
2012,53.829,27.590,40.7100,42.951,43.656,7.669,20.616,250.279,0.754,0.108,0.020,30.576,36.076,WEEK #41
2012,51.286,38.025,44.6560,46.081,47.043,12.091,26.556,120.051,0.313,0.045,1.020,40.364,39.085,WEEK #42
2012,38.144,26.987,32.5660,37.308,39.287,9.828,21.333,110.596,0.233,0.033,0.240,28.889,25.174,WEEK #43
2012,38.256,28.224,33.2400,36.494,38.293,7.014,17.287,109.647,0.110,0.016,0.130,30.430,25.790,WEEK #44
2012,33.350,19.726,26.5380,34.620,35.480,13.983,26.659,118.288,0.191,0.027,,23.507,15.007,WEEK #45
2012,37.325,19.192,28.2590,32.460,33.086,8.044,18.772,161.194,0.158,0.023,,25.232,21.276,WEEK #46
2012,33.163,13.163,23.1630,29.979,33.095,11.232,23.790,109.500,0.221,0.032,,18.759,11.613,WEEK #47
2012,33.741,18.130,25.9360,28.586,30.745,9.949,21.590,87.269,0.161,0.023,,23.194,16.672,WEEK #48
2012,23.141,5.846,14.4940,25.659,29.105,10.725,25.328,95.223,0.192,0.027,,9.643,1.227,WEEK #49
2012,19.995,9.091,14.5430,25.359,29.254,5.737,15.340,86.658,0.039,0.006,,12.649,6.830,WEEK #50
2012,13.810,-0.768,6.5210,23.679,27.714,7.373,16.161,87.323,0.078,0.011,,3.685,-4.855,WEEK #51
2012,10.039,-7.389,1.3250,24.730,26.477,6.978,15.699,115.660,0.079,0.011,,-1.821,-11.044,WEEK #52
2013,26.444,1.536,13.9900,25.027,26.724,9.777,22.410,128.352,0.215,0.031,,10.899,2.972,WEEK #00
2013,20.604,1.428,11.0160,25.019,27.761,13.094,28.501,108.845,0.205,0.029,,7.916,-3.059,WEEK #01
2013,22.399,-2.115,10.1420,22.736,26.368,13.605,30.448,152.292,0.279,0.040,,3.979,-7.569,WEEK #02
2013,16.557,-5.839,5.3590,16.416,21.134,9.663,21.895,139.561,0.174,0.025,,-1.190,-10.997,WEEK #03
2013,13.174,-7.780,2.6970,17.183,20.739,11.575,26.250,152.289,0.175,0.025,,-2.059,-14.694,WEEK #04
2013,23.481,13.757,18.6190,24.634,25.457,8.644,20.001,149.775,0.105,0.015,,15.823,7.385,WEEK #05
2013,26.050,6.895,16.4730,27.095,27.493,11.378,23.382,223.897,0.223,0.032,,14.438,4.498,WEEK #06
2013,17.919,-4.265,6.8270,23.451,24.043,9.133,19.848,276.238,0.247,0.035,,1.552,-6.374,WEEK #07
2013,27.821,9.668,18.7450,25.435,26.080,9.308,20.104,257.944,0.246,0.035,,15.365,8.227,WEEK #08
2013,22.745,4.542,13.6440,26.840,27.344,9.882,22.613,313.922,0.253,0.036,,11.958,3.240,WEEK #09
2013,21.696,-6.836,7.4300,25.921,26.552,12.575,26.096,357.910,0.317,0.045,,5.195,-5.976,WEEK #10
2013,16.816,-5.581,5.6170,23.232,24.137,7.044,16.262,432.160,0.216,0.031,,2.483,-3.337,WEEK #11
2013,26.733,3.915,15.3240,26.746,27.408,6.426,15.339,459.940,0.348,0.050,0.000,13.171,8.726,WEEK #12
2013,32.070,15.841,23.9560,30.083,30.217,10.574,22.204,362.313,0.425,0.061,0.000,21.218,14.481,WEEK #13
2013,29.176,17.476,23.3260,30.866,30.960,11.354,22.154,406.089,0.420,0.060,0.000,20.968,12.900,WEEK #14
2013,31.034,12.939,21.9870,30.980,30.973,10.764,21.385,540.548,0.618,0.088,0.030,19.672,13.864,WEEK #15
2013,49.589,24.660,37.1250,32.989,32.009,9.938,23.996,558.569,1.088,0.155,0.420,30.769,31.100,WEEK #16
2013,52.127,28.302,40.2150,42.124,39.420,8.539,21.332,595.106,1.187,0.170,0.090,30.650,35.941,WEEK #17
2013,67.241,35.927,51.5850,53.992,49.296,10.577,25.994,646.365,2.240,0.320,0.020,31.868,50.165,WEEK #18
2013,68.126,49.180,58.6530,58.195,55.057,12.845,28.963,341.747,1.201,0.172,3.520,49.648,57.981,WEEK #19
2013,63.477,45.645,54.5610,54.982,53.957,13.224,27.734,370.908,1.175,0.168,0.080,46.821,52.530,WEEK #20
2013,66.308,48.467,57.3880,59.981,58.564,11.069,25.225,381.335,1.184,0.169,0.600,48.718,56.237,WEEK #21
2013,69.345,50.223,59.7840,63.711,60.953,9.164,21.897,476.356,1.420,0.203,0.570,50.413,59.176,WEEK #22
2013,76.825,52.731,64.7780,73.133,66.965,9.427,26.915,544.620,2.052,0.293,0.000,50.157,65.979,WEEK #23
2013,79.255,56.727,67.9910,75.082,68.962,7.759,20.565,463.712,1.638,0.234,0.010,57.753,68.990,WEEK #24
2013,83.205,58.985,71.0950,82.120,74.841,8.756,22.716,645.007,2.279,0.326,0.020,56.107,71.841,WEEK #25
2013,85.067,59.427,72.2470,84.343,77.589,5.991,21.742,610.607,1.997,0.285,0.680,58.970,73.313,WEEK #26
2013,79.651,58.758,69.2050,78.753,75.192,7.537,20.310,500.119,1.543,0.220,0.130,62.284,70.330,WEEK #27
2013,79.715,58.378,69.0470,77.838,75.989,7.525,22.460,559.231,1.713,0.245,0.580,59.592,68.496,WEEK #28
2013,72.919,47.273,60.0960,72.904,70.318,6.563,20.308,540.199,1.521,0.217,0.100,50.003,60.569,WEEK #29
2013,74.498,51.335,62.9160,72.383,69.872,5.713,17.389,501.077,1.406,0.201,0.030,52.604,62.766,WEEK #30
2013,72.981,46.989,59.9850,71.443,69.221,5.066,17.645,493.381,1.263,0.180,0.020,51.806,60.323,WEEK #31
2013,80.819,53.704,67.2620,75.872,73.167,6.315,16.724,500.693,1.576,0.225,0.000,56.955,67.861,WEEK #32
2013,86.147,59.671,72.9090,79.649,76.650,5.677,16.467,457.487,1.571,0.224,0.020,60.285,72.682,WEEK #33
2013,82.626,56.116,69.3710,76.697,73.975,5.482,19.027,454.779,1.353,0.193,0.436,60.580,69.500,WEEK #34
2013,81.443,55.950,68.6970,74.590,71.847,5.434,15.698,330.893,1.141,0.163,0.900,58.575,68.366,WEEK #35
2013,71.070,46.940,59.0050,63.538,63.857,6.833,20.001,394.779,1.147,0.164,0.380,49.691,58.256,WEEK #36
2013,69.641,46.702,58.1710,61.049,60.062,9.213,23.280,294.356,1.012,0.145,0.020,50.652,57.503,WEEK #37
2013,69.923,45.741,57.8320,59.548,59.397,7.615,23.997,277.882,1.071,0.153,0.550,46.497,56.985,WEEK #38
2013,58.344,36.549,47.4470,48.573,49.662,10.307,24.253,203.560,0.768,0.110,2.030,37.677,43.009,WEEK #39
2013,59.695,37.972,48.8340,50.026,51.197,7.874,21.383,211.134,0.562,0.080,1.700,41.390,46.401,WEEK #40
2013,44.610,29.129,36.8690,41.142,44.152,8.490,20.924,203.918,0.424,0.061,0.780,30.768,30.833,WEEK #41
2013,41.686,26.146,33.9160,36.809,39.776,9.320,22.153,170.415,0.527,0.075,0.000,24.957,26.441,WEEK #42
2013,43.765,25.977,34.8710,37.107,38.809,7.709,19.130,138.702,0.367,0.052,0.000,28.111,28.947,WEEK #43
2013,37.319,16.575,26.9470,32.631,34.381,9.753,25.021,150.385,0.416,0.059,,17.850,17.473,WEEK #44
2013,44.905,19.569,32.2370,31.449,32.736,8.769,20.565,128.632,0.431,0.062,,25.068,24.596,WEEK #45
2013,24.649,3.923,14.2860,30.064,31.373,11.311,23.945,110.088,0.259,0.037,,9.394,2.901,WEEK #46
2013,26.306,11.351,18.8290,28.319,29.803,8.855,19.182,116.504,0.162,0.023,,14.162,7.811,WEEK #47
2013,2.015,-10.753,-4.3690,27.012,29.124,14.511,27.795,115.900,0.106,0.015,,-10.420,-25.311,WEEK #48
2013,9.314,-8.773,0.2710,27.506,28.385,11.607,23.842,104.147,0.162,0.023,,-5.633,-17.078,WEEK #49
2013,6.239,-11.362,-2.5610,27.450,27.783,10.273,23.177,120.835,0.148,0.021,,-7.023,-17.479,WEEK #50
2013,21.599,-0.446,10.5770,27.339,27.740,8.048,21.455,95.212,0.180,0.026,,6.513,3.478,WEEK #51
2013,2.805,-18.189,-7.6920,25.672,24.775,10.866,21.093,124.520,0.131,0.019,,-16.491,-22.656,WEEK #52
2014,23.115,4.676,13.8950,25.791,25.697,11.449,28.542,147.982,0.211,0.030,,9.298,1.920,WEEK #01
2014,31.669,0.169,15.9190,27.690,26.573,16.598,41.075,125.517,0.410,0.059,,10.170,0.226,WEEK #02
2014,18.149,-9.318,4.4160,25.126,23.149,17.367,36.377,143.623,0.293,0.042,,-2.437,-16.478,WEEK #03
2014,12.013,-7.531,2.2410,21.753,20.495,12.414,27.566,189.377,0.220,0.031,,-4.911,-15.321,WEEK #04
2014,2.832,-13.895,-5.5310,19.328,18.526,10.566,21.624,219.955,0.134,0.019,,-12.826,-23.070,WEEK #05
2014,22.691,-5.232,8.7300,20.285,20.444,13.227,30.251,221.797,0.348,0.050,,2.372,-8.105,WEEK #06
2014,18.098,0.683,9.3910,23.164,22.393,13.047,26.506,266.931,0.269,0.038,,3.201,-6.956,WEEK #07
2014,2.609,-15.710,-6.5510,16.078,14.181,12.371,26.710,310.510,0.162,0.023,,-14.320,-24.352,WEEK #08
2014,29.955,15.645,22.8000,24.644,24.738,11.018,25.226,260.901,0.368,0.053,,17.505,11.142,WEEK #09
2014,38.015,21.091,29.5540,32.279,30.800,10.762,22.871,271.035,0.506,0.072,,23.100,19.466,WEEK #10
2014,32.471,13.337,22.9040,32.137,30.863,9.608,23.842,306.017,0.424,0.061,,16.031,12.188,WEEK #11
2014,34.738,13.918,24.3280,30.747,29.796,13.628,28.040,339.018,0.737,0.105,,14.213,13.798,WEEK #12
2014,38.183,18.172,28.1780,32.703,31.863,8.222,21.436,433.355,0.628,0.090,0.000,21.728,19.920,WEEK #13
2014,50.602,28.390,39.4970,38.353,35.947,11.609,29.322,409.429,1.150,0.164,0.000,27.326,31.275,WEEK #14
2014,50.791,26.209,38.5000,39.785,37.224,13.034,30.960,484.816,1.398,0.200,0.000,24.628,31.360,WEEK #15
2014,51.445,33.559,42.5020,43.684,41.993,13.786,32.601,295.916,0.811,0.116,1.886,35.263,35.373,WEEK #16
2014,52.875,32.518,42.6970,44.545,42.629,13.556,29.370,462.783,1.334,0.191,0.063,30.937,36.218,WEEK #17
2014,53.996,38.766,46.3810,46.258,45.394,13.003,26.960,270.491,0.817,0.117,0.979,38.296,39.793,WEEK #18
2014,61.875,34.922,48.3990,51.210,48.607,9.568,23.812,548.075,1.701,0.243,0.240,32.449,45.978,WEEK #19
2014,77.504,51.657,64.5810,67.141,61.526,10.987,24.405,611.766,2.284,0.326,0.031,49.853,63.896,WEEK #20
2014,77.540,57.910,67.7250,70.968,66.613,8.620,24.098,442.669,1.669,0.238,0.333,56.293,68.182,WEEK #21
2014,72.559,49.145,60.8520,67.624,63.119,7.687,23.023,503.109,1.734,0.248,0.312,47.103,61.084,WEEK #22
2014,69.209,50.671,59.9400,63.017,61.612,9.497,24.611,398.426,1.361,0.194,1.313,50.959,59.953,WEEK #23
2014,75.385,57.017,66.2010,69.416,66.820,9.785,25.482,514.228,1.663,0.238,0.885,57.260,66.067,WEEK #24
2014,71.631,58.781,65.2060,67.850,66.632,12.070,27.733,337.642,1.018,0.145,0.772,59.387,64.552,WEEK #25
2014,76.007,54.722,65.3650,71.191,69.067,8.403,22.254,558.870,1.641,0.234,0.844,57.161,66.175,WEEK #26
2014,75.164,52.687,63.9260,74.084,69.965,7.807,21.487,585.959,1.729,0.247,0.000,53.915,64.123,WEEK #27
2014,81.657,54.163,67.9100,75.820,70.977,6.260,20.664,559.341,1.703,0.243,1.355,58.232,68.239,WEEK #28
2014,73.917,56.143,65.0300,70.967,71.124,7.352,20.410,508.884,1.366,0.195,0.375,58.058,64.825,WEEK #29
2014,78.962,52.016,65.4890,73.824,71.156,3.756,14.058,574.461,1.430,0.204,0.000,57.230,65.963,WEEK #30
2014,76.676,53.733,65.2050,74.094,71.380,5.304,16.312,499.374,1.287,0.184,0.000,58.688,65.862,WEEK #31
2014,78.975,59.460,69.2180,73.834,72.614,5.625,17.029,411.215,1.127,0.161,0.750,62.858,68.958,WEEK #32
2014,72.703,56.724,64.7140,69.038,70.153,7.939,20.205,318.683,0.857,0.122,0.834,60.885,65.255,WEEK #33
2014,72.189,46.239,59.2140,63.849,64.981,5.960,18.412,412.345,0.973,0.139,0.198,55.419,60.256,WEEK #34
2014,76.787,46.295,61.5410,63.018,64.618,7.338,22.050,470.989,1.441,0.206,0.656,51.907,61.150,WEEK #35
2014,56.781,38.476,47.6290,52.559,55.274,8.294,20.923,322.674,0.901,0.129,0.573,36.897,43.158,WEEK #36
2014,75.035,44.313,59.6740,58.526,59.295,7.656,21.587,402.042,1.380,0.197,0.041,47.753,58.671,WEEK #37
2014,74.274,52.494,63.3840,62.560,61.750,8.559,20.768,277.789,0.986,0.141,0.115,53.940,60.849,WEEK #38
2014,54.912,36.469,45.6910,48.725,50.586,12.703,29.782,204.572,0.760,0.109,0.156,37.483,40.270,WEEK #39
2014,58.581,31.146,44.8640,46.581,47.724,7.926,20.973,286.992,0.928,0.133,0.073,32.552,42.302,WEEK #40
2014,61.486,36.423,48.9550,47.488,48.715,9.335,23.023,219.985,0.918,0.131,0.104,37.199,45.929,WEEK #41
2014,64.097,39.748,51.9230,47.940,49.348,10.441,26.094,210.130,1.139,0.163,0.042,35.945,48.256,WEEK #42
2014,44.647,25.914,35.2810,38.242,40.385,10.659,24.918,166.323,0.620,0.089,0.021,24.704,28.031,WEEK #43
2014,38.644,26.026,32.3350,36.070,38.419,10.126,23.841,105.210,0.323,0.046,,24.946,23.107,WEEK #44
2014,17.206,2.971,10.0890,29.244,27.158,10.277,21.999,153.609,0.169,0.024,,3.895,-3.402,WEEK #45
2014,30.607,9.275,19.9420,28.474,25.977,11.979,26.094,135.350,0.314,0.045,,13.615,7.749,WEEK #46
2014,12.344,-8.950,1.6970,27.792,26.622,10.851,25.123,130.332,0.153,0.022,,-2.566,-10.818,WEEK #47
2014,23.502,6.066,14.7840,28.909,28.033,8.986,23.278,129.567,0.150,0.021,,10.487,4.420,WEEK #48
2014,32.281,18.987,25.6340,30.662,30.981,9.984,21.794,96.629,0.071,0.010,,23.277,15.327,WEEK #49
2014,25.009,12.227,18.6180,27.323,27.052,6.252,14.212,77.052,0.041,0.006,,17.122,11.020,WEEK #50
2014,20.198,2.371,11.2850,27.652,26.114,9.300,18.570,99.861,0.107,0.015,,8.773,-0.244,WEEK #51
2014,12.508,-5.088,3.7100,22.823,20.704,13.054,27.264,113.873,0.173,0.025,,-3.289,-15.344,WEEK #52
2015,4.432,-10.611,-3.0900,19.542,22.335,12.312,25.880,150.607,0.136,0.019,,-10.705,-19.917,WEEK #01
2015,30.344,12.464,21.4040,24.792,25.361,10.066,23.024,129.316,0.178,0.025,,17.979,11.016,WEEK #02
2015,33.465,19.470,26.4680,30.012,29.548,9.373,21.741,137.010,0.166,0.024,,23.881,18.252,WEEK #03
2015,24.864,8.270,16.5670,24.031,24.079,10.767,24.296,155.013,0.201,0.029,,10.397,2.938,WEEK #04
2015,19.273,4.223,11.7490,20.104,20.271,8.081,18.924,166.207,0.165,0.024,,7.039,-0.417,WEEK #05
2015,15.931,-3.853,6.0390,21.991,22.805,11.720,27.581,178.368,0.203,0.029,,1.295,-9.177,WEEK #06
2015,11.865,-12.694,-0.4150,21.167,21.861,11.258,24.303,245.493,0.237,0.034,,-5.586,-14.685,WEEK #07
2015,17.268,-7.119,5.0750,24.048,24.791,10.235,24.202,321.152,0.305,0.044,,-0.935,-7.857,WEEK #08
2015,32.450,8.964,20.7070,25.549,26.269,11.977,26.136,341.385,0.560,0.080,,12.914,8.278,WEEK #09
2015,57.520,30.610,44.0650,36.594,34.859,10.070,25.277,305.553,1.059,0.151,,32.384,38.633,WEEK #10
2015,38.132,21.857,29.9950,32.631,32.993,8.772,20.002,211.741,0.515,0.074,,20.961,21.079,WEEK #11
2015,45.306,27.090,36.1980,35.336,33.944,14.188,30.960,317.708,0.849,0.121,,27.162,27.736,WEEK #12
2015,48.826,21.969,35.3980,38.322,37.021,11.325,27.990,349.868,1.183,0.169,0.000,19.610,28.387,WEEK #13
2015,55.108,29.666,42.3870,42.172,38.749,9.969,26.657,392.691,1.519,0.217,0.104,24.275,38.408,WEEK #14
2015,64.421,33.500,48.9600,48.937,45.601,13.931,30.243,437.618,2.026,0.289,0.313,26.689,46.025,WEEK #15
2015,55.808,28.740,42.2740,46.600,42.908,9.612,23.177,433.120,1.293,0.185,0.000,27.993,38.225,WEEK #16
2015,74.418,36.796,55.6080,57.479,52.898,9.383,27.016,566.821,2.467,0.352,0.031,29.107,56.038,WEEK #17
2015,54.734,40.237,47.4850,50.373,49.731,13.226,27.734,264.890,0.936,0.134,1.199,38.401,42.236,WEEK #18
2015,56.514,37.446,46.9800,48.607,48.601,12.777,27.273,300.191,0.725,0.104,3.149,42.773,42.550,WEEK #19
2015,70.939,40.569,55.7540,56.786,52.942,6.768,19.540,618.968,1.934,0.276,0.000,38.430,56.507,WEEK #20
2015,71.366,46.094,58.7300,64.159,59.778,10.763,25.482,550.300,1.963,0.280,0.167,44.147,57.566,WEEK #21
2015,73.544,52.465,63.0050,66.348,61.900,8.907,21.589,440.583,1.582,0.226,0.083,52.589,63.615,WEEK #22
2015,77.306,53.257,65.2820,71.838,66.171,7.342,21.127,546.131,1.913,0.273,0.020,51.143,65.765,WEEK #23
2015,72.611,52.897,62.7540,68.899,65.497,7.796,25.583,511.298,1.516,0.217,1.669,53.285,61.902,WEEK #24
2015,81.179,55.919,68.5490,73.070,70.329,5.932,20.307,581.212,1.742,0.249,0.208,58.307,68.914,WEEK #25
2015,76.457,59.265,67.8610,73.446,71.542,5.710,18.206,451.284,1.184,0.169,0.877,61.993,67.854,WEEK #26
2015,80.831,57.208,69.0200,73.671,72.450,7.083,20.156,579.558,1.657,0.237,0.385,61.671,69.277,WEEK #27
2015,76.604,57.195,66.8990,70.095,70.860,6.591,20.512,449.071,1.266,0.181,2.535,61.039,67.002,WEEK #28
2015,83.364,61.157,72.2610,75.767,74.253,7.230,20.616,580.900,1.676,0.239,0.740,65.520,72.352,WEEK #29
2015,80.009,52.962,66.4850,73.955,72.088,9.222,26.453,600.716,1.991,0.284,0.010,53.782,66.890,WEEK #30
2015,79.654,52.401,66.0280,71.106,70.443,4.671,15.288,484.518,1.354,0.193,0.490,56.724,66.140,WEEK #31
2015,86.825,57.850,72.3380,75.136,73.665,7.351,20.409,477.385,1.854,0.265,0.000,59.939,72.454,WEEK #32
2015,72.495,47.583,60.0390,65.136,65.743,9.557,25.173,426.282,1.385,0.198,1.199,50.198,59.887,WEEK #33
2015,81.189,53.828,67.5080,67.232,67.874,6.401,17.235,404.337,1.295,0.185,0.000,59.577,67.613,WEEK #34
2015,80.633,58.666,69.6500,70.381,70.609,7.739,22.306,327.765,1.178,0.168,0.761,62.227,69.357,WEEK #35
2015,72.873,43.843,58.3580,59.597,61.301,6.868,19.643,421.580,1.412,0.202,0.000,45.612,57.446,WEEK #36
